"날짜","종가","오픈","고가","저가","변동 %"
"2020년 12월 14일","166.79","166.78","167.24","166.38","0.04%"
"2020년 12월 11일","166.72","166.12","167.32","165.80","0.55%"
"2020년 12월 10일","165.80","166.18","166.72","165.62","-0.11%"
"2020년 12월 09일","165.98","166.20","166.48","165.59","-0.01%"
"2020년 12월 08일","165.99","166.09","166.51","165.70","0.04%"
"2020년 12월 07일","165.93","165.95","166.41","165.34","0.02%"
"2020년 12월 04일","165.89","166.93","167.16","165.38","-0.59%"
"2020년 12월 03일","166.88","167.63","167.90","166.43","-0.42%"
"2020년 12월 02일","167.59","168.32","168.63","167.49","-0.36%"
"2020년 12월 01일","168.20","168.69","168.88","168.07","-0.20%"
"2020년 11월 30일","168.54","168.02","168.77","167.55","0.41%"
"2020년 11월 27일","167.85","168.21","168.43","167.59","-0.15%"
"2020년 11월 26일","168.10","168.16","168.67","167.98","0.04%"
"2020년 11월 25일","168.04","168.49","168.63","167.82","-0.21%"
"2020년 11월 24일","168.40","169.15","169.25","168.28","-0.38%"
"2020년 11월 23일","169.05","169.90","170.10","168.94","-0.46%"
"2020년 11월 20일","169.83","169.23","170.18","169.05","0.47%"
"2020년 11월 19일","169.03","168.69","170.01","168.60","0.27%"
"2020년 11월 18일","168.57","168.65","169.11","168.18","0.00%"
"2020년 11월 17일","168.57","168.14","168.94","167.93","0.29%"
"2020년 11월 16일","168.08","167.76","168.74","167.31","0.29%"
"2020년 11월 13일","167.59","168.62","168.75","167.52","-0.57%"
"2020년 11월 12일","168.55","167.77","168.81","167.46","0.49%"
"2020년 11월 11일","167.73","168.88","169.01","167.67","-0.65%"
"2020년 11월 10일","168.83","168.86","169.11","168.27","0.04%"
"2020년 11월 09일","168.76","169.69","169.78","168.04","-0.45%"
"2020년 11월 06일","169.52","170.04","170.40","168.97","-0.21%"
"2020년 11월 05일","169.87","169.79","170.64","169.35","0.31%"
"2020년 11월 04일","169.34","169.43","170.54","168.74","-0.02%"
"2020년 11월 03일","169.37","169.34","169.91","169.15","0.06%"
"2020년 11월 02일","169.27","169.83","169.98","169.26","-0.31%"
"2020년 10월 30일","169.79","168.37","170.21","168.26","0.90%"
"2020년 10월 29일","168.27","168.70","169.21","168.30","-0.21%"
"2020년 10월 28일","168.63","168.41","169.49","167.79","0.15%"
"2020년 10월 27일","168.37","168.72","168.85","167.63","-0.20%"
"2020년 10월 26일","168.70","168.76","169.13","168.46","0.05%"
"2020년 10월 23일","168.62","169.82","170.12","168.70","-0.63%"
"2020년 10월 22일","169.69","170.36","170.70","169.57","-0.33%"
"2020년 10월 21일","170.26","170.57","170.76","169.80","-0.12%"
"2020년 10월 20일","170.47","170.70","170.88","170.16","-0.06%"
"2020년 10월 19일","170.57","170.54","170.88","170.01","0.05%"
"2020년 10월 16일","170.49","170.29","171.18","170.07","0.16%"
"2020년 10월 15일","170.22","170.85","171.05","169.84","-0.33%"
"2020년 10월 14일","170.79","170.28","171.03","169.46","0.36%"
"2020년 10월 13일","170.17","170.22","170.76","169.91","0.02%"
"2020년 10월 12일","170.13","170.83","171.90","170.10","-0.37%"
"2020년 10월 09일","170.77","169.53","171.38","169.46","0.76%"
"2020년 10월 08일","169.49","170.43","170.71","169.41","-0.53%"
"2020년 10월 07일","170.39","171.54","171.79","170.25","-0.61%"
"2020년 10월 06일","171.44","170.42","171.71","170.29","0.63%"
"2020년 10월 05일","170.37","171.76","171.90","170.32","-0.79%"
"2020년 10월 02일","171.72","171.25","172.04","171.14","0.30%"
"2020년 10월 01일","171.21","171.51","171.68","170.93","-0.12%"
"2020년 09월 30일","171.41","171.47","172.03","171.32","-0.01%"
"2020년 09월 29일","171.42","171.38","171.99","171.10","0.09%"
"2020년 09월 28일","171.27","172.11","172.32","171.29","-0.45%"
"2020년 09월 25일","172.05","171.28","172.63","171.10","0.51%"
"2020년 09월 24일","171.17","171.91","172.26","171.14","-0.40%"
"2020년 09월 23일","171.85","171.63","172.16","171.02","0.16%"
"2020년 09월 22일","171.58","171.17","171.79","170.77","0.36%"
"2020년 09월 21일","170.97","172.10","172.16","171.01","-0.62%"
"2020년 09월 18일","172.03","172.88","173.04","171.46","-0.41%"
"2020년 09월 17일","172.74","173.65","174.25","172.70","-0.49%"
"2020년 09월 16일","173.59","174.04","174.28","173.20","-0.19%"
"2020년 09월 15일","173.92","173.54","174.21","173.25","0.29%"
"2020년 09월 14일","173.42","173.82","173.95","173.16","-0.20%"
"2020년 09월 11일","173.77","173.85","174.07","173.43","-0.03%"
"2020년 09월 10일","173.82","173.40","173.93","173.13","0.29%"
"2020년 09월 09일","173.32","173.85","174.07","173.21","-0.25%"
"2020년 09월 08일","173.75","173.89","174.08","173.51","-0.03%"
"2020년 09월 07일","173.81","173.52","174.07","173.31","0.19%"
"2020년 09월 04일","173.48","174.05","174.27","173.47","-0.26%"
"2020년 09월 03일","173.94","173.96","174.27","173.49","0.04%"
"2020년 09월 02일","173.87","173.63","174.27","173.43","0.16%"
"2020년 09월 01일","173.59","173.48","174.02","173.01","0.09%"
"2020년 08월 31일","173.43","171.95","173.57","171.71","0.87%"
"2020년 08월 28일","171.93","172.27","172.63","171.88","-0.17%"
"2020년 08월 27일","172.22","172.06","172.41","171.87","0.13%"
"2020년 08월 26일","171.99","171.79","172.41","171.60","0.15%"
"2020년 08월 25일","171.73","171.84","172.13","171.30","-0.01%"
"2020년 08월 24일","171.74","172.29","172.41","171.63","-0.26%"
"2020년 08월 21일","172.19","171.40","172.51","171.07","0.50%"
"2020년 08월 20일","171.34","170.82","172.07","170.73","0.36%"
"2020년 08월 19일","170.72","171.02","171.29","170.25","-0.08%"
"2020년 08월 18일","170.86","170.80","171.54","170.65","0.13%"
"2020년 08월 17일","170.64","170.63","171.01","170.45","-0.08%"
"2020년 08월 14일","170.77","170.65","171.04","170.44","0.11%"
"2020년 08월 13일","170.59","170.63","170.84","170.27","0.03%"
"2020년 08월 12일","170.54","170.76","170.97","170.31","-0.01%"
"2020년 08월 11일","170.56","170.37","170.85","170.06","0.16%"
"2020년 08월 10일","170.28","170.66","170.73","169.96","-0.17%"
"2020년 08월 07일","170.57","170.27","170.96","170.06","0.24%"
"2020년 08월 06일","170.17","171.01","171.09","170.17","-0.46%"
"2020년 08월 05일","170.95","171.13","171.25","170.55","-0.07%"
"2020년 08월 04일","171.07","170.85","171.50","170.63","0.15%"
"2020년 08월 03일","170.81","171.19","171.55","170.76","-0.17%"
"2020년 07월 31일","171.10","169.74","171.49","169.40","0.82%"
"2020년 07월 30일","169.71","169.96","170.96","169.62","-0.12%"
"2020년 07월 29일","169.92","171.35","171.41","169.92","-0.81%"
"2020년 07월 28일","171.31","170.96","171.56","170.10","0.27%"
"2020년 07월 27일","170.85","171.23","171.35","170.46","-0.18%"
"2020년 07월 24일","171.16","171.61","171.82","171.05","-0.21%"
"2020년 07월 23일","171.52","171.05","171.83","170.82","0.31%"
"2020년 07월 22일","170.99","171.04","171.49","170.70","-0.01%"
"2020년 07월 21일","171.01","171.97","172.12","170.80","-0.54%"
"2020년 07월 20일","171.93","172.12","172.46","171.87","-0.09%"
"2020년 07월 17일","172.08","172.44","172.64","171.91","-0.18%"
"2020년 07월 16일","172.39","171.85","172.55","171.71","0.37%"
"2020년 07월 15일","171.76","171.96","172.24","171.09","-0.09%"
"2020년 07월 14일","171.91","172.04","172.68","171.60","-0.01%"
"2020년 07월 13일","171.93","171.46","172.13","171.22","0.33%"
"2020년 07월 10일","171.37","171.15","172.18","171.02","0.16%"
"2020년 07월 09일","171.09","170.27","171.45","170.04","0.54%"
"2020년 07월 08일","170.17","170.63","171.02","169.99","-0.25%"
"2020년 07월 07일","170.59","169.84","170.75","169.43","0.49%"
"2020년 07월 06일","169.75","169.77","170.12","169.26","0.06%"
"2020년 07월 03일","169.65","169.70","170.20","169.46","0.03%"
"2020년 07월 02일","169.60","169.93","170.29","169.32","-0.17%"
"2020년 07월 01일","169.89","169.76","170.51","169.55","0.09%"
"2020년 06월 30일","169.73","169.42","170.30","168.81","0.25%"
"2020년 06월 29일","169.31","170.04","170.38","169.20","-0.43%"
"2020년 06월 26일","170.04","169.89","170.21","169.12","0.13%"
"2020년 06월 25일","169.82","170.40","170.82","169.66","-0.32%"
"2020년 06월 24일","170.36","171.19","171.25","169.60","-0.39%"
"2020년 06월 23일","171.02","171.12","172.09","170.57","-0.04%"
"2020년 06월 22일","171.09","171.35","171.88","171.00","-0.13%"
"2020년 06월 19일","171.31","171.04","171.51","170.40","0.20%"
"2020년 06월 18일","170.97","171.55","171.91","170.57","-0.31%"
"2020년 06월 17일","171.50","171.07","171.82","170.80","0.31%"
"2020년 06월 16일","170.97","170.45","171.60","169.80","0.35%"
"2020년 06월 15일","170.38","169.92","171.53","169.85","0.31%"
"2020년 06월 12일","169.86","170.73","171.34","169.70","-0.49%"
"2020년 06월 11일","170.69","168.65","171.04","168.26","1.24%"
"2020년 06월 10일","168.60","169.35","169.66","167.72","-0.42%"
"2020년 06월 09일","169.31","169.12","169.82","168.90","0.18%"
"2020년 06월 08일","169.00","169.71","170.33","168.84","-0.41%"
"2020년 06월 05일","169.70","171.10","171.41","169.49","-0.77%"
"2020년 06월 04일","171.01","170.88","171.41","170.59","0.15%"
"2020년 06월 03일","170.76","171.82","171.89","170.60","-0.54%"
"2020년 06월 02일","171.69","171.59","172.39","171.25","0.12%"
"2020년 06월 01일","171.48","172.54","172.73","171.46","-0.58%"
"2020년 05월 29일","172.48","173.24","173.65","172.36","-0.41%"
"2020년 05월 28일","173.19","172.71","173.42","172.38","0.31%"
"2020년 05월 27일","172.66","172.53","173.12","172.22","0.10%"
"2020년 05월 26일","172.49","173.88","174.13","172.34","-0.75%"
"2020년 05월 25일","173.79","173.98","174.40","173.57","-0.06%"
"2020년 05월 22일","173.90","173.32","174.47","173.26","0.36%"
"2020년 05월 21일","173.28","173.03","173.74","172.90","0.17%"
"2020년 05월 20일","172.99","172.58","173.41","172.43","0.27%"
"2020년 05월 19일","172.53","172.32","172.72","171.75","0.14%"
"2020년 05월 18일","172.29","173.63","173.76","172.21","-0.72%"
"2020년 05월 15일","173.54","172.99","173.87","172.82","0.39%"
"2020년 05월 14일","172.86","173.07","173.88","172.77","-0.10%"
"2020년 05월 13일","173.03","173.21","173.57","172.40","-0.07%"
"2020년 05월 12일","173.15","172.33","173.34","172.20","0.55%"
"2020년 05월 11일","172.21","172.41","172.85","171.63","-0.10%"
"2020년 05월 08일","172.38","172.23","172.70","171.43","0.16%"
"2020년 05월 07일","172.11","173.07","173.13","171.80","-0.45%"
"2020년 05월 06일","172.89","173.12","173.63","172.10","-0.09%"
"2020년 05월 05일","173.05","173.35","173.43","172.49","-0.14%"
"2020년 05월 04일","173.29","173.43","174.24","173.23","-0.06%"
"2020년 05월 01일","173.39","171.90","173.59","171.77","0.98%"
"2020년 04월 30일","171.70","171.14","172.14","170.65","0.36%"
"2020년 04월 29일","171.09","172.58","172.81","171.04","-0.79%"
"2020년 04월 28일","172.46","172.54","173.32","171.92","0.08%"
"2020년 04월 27일","172.33","173.75","174.40","172.27","-0.81%"
"2020년 04월 24일","173.74","174.55","175.08","173.67","-0.41%"
"2020년 04월 23일","174.45","174.20","174.74","173.40","0.20%"
"2020년 04월 22일","174.10","173.93","174.69","173.57","0.18%"
"2020년 04월 21일","173.78","172.56","175.11","172.49","0.73%"
"2020년 04월 20일","172.52","171.96","172.71","171.74","0.37%"
"2020년 04월 17일","171.89","173.59","173.65","171.53","-0.95%"
"2020년 04월 16일","173.53","173.29","173.93","173.04","0.16%"
"2020년 04월 15일","173.25","172.02","173.45","171.62","0.77%"
"2020년 04월 14일","171.93","172.41","172.95","171.85","-0.20%"
"2020년 04월 13일","172.28","172.26","173.63","172.20","0.15%"
"2020년 04월 10일","172.02","171.96","172.70","171.44","0.09%"
"2020년 04월 09일","171.87","172.13","172.96","171.49","-0.05%"
"2020년 04월 08일","171.96","172.51","173.55","171.82","-0.23%"
"2020년 04월 07일","172.36","172.66","173.14","171.38","-0.14%"
"2020년 04월 06일","172.61","174.32","174.76","172.51","-0.89%"
"2020년 04월 03일","174.16","173.33","174.91","172.80","0.55%"
"2020년 04월 02일","173.21","174.18","175.01","172.65","-0.50%"
"2020년 04월 01일","174.08","172.09","174.54","171.80","1.23%"
"2020년 03월 31일","171.97","172.43","172.70","171.30","-0.23%"
"2020년 03월 30일","172.37","170.90","173.07","170.82","0.93%"
"2020년 03월 27일","170.78","171.54","173.00","170.57","-0.37%"
"2020년 03월 26일","171.41","173.30","173.65","171.41","-0.94%"
"2020년 03월 25일","173.04","174.74","175.43","173.21","-0.87%"
"2020년 03월 24일","174.55","179.49","179.49","174.55","-2.68%"
"2020년 03월 23일","179.35","176.84","180.82","176.77","1.47%"
"2020년 03월 20일","176.76","177.03","177.91","174.92","-0.08%"
"2020년 03월 19일","176.90","178.29","182.71","175.54","-0.76%"
"2020년 03월 18일","178.25","176.91","180.09","175.74","0.79%"
"2020년 03월 17일","176.85","176.29","178.15","176.23","0.39%"
"2020년 03월 16일","176.17","172.89","176.41","172.54","2.01%"
"2020년 03월 13일","172.70","172.30","175.12","172.15","0.29%"
"2020년 03월 12일","172.20","171.35","173.27","170.87","0.51%"
"2020년 03월 11일","171.32","170.46","172.28","170.26","0.54%"
"2020년 03월 10일","170.40","172.88","173.08","170.35","-1.41%"
"2020년 03월 09일","172.83","171.48","174.32","171.46","0.82%"
"2020년 03월 06일","171.42","171.37","172.29","170.85","0.05%"
"2020년 03월 05일","171.33","171.12","171.98","170.09","0.19%"
"2020년 03월 04일","171.00","169.63","171.43","169.63","0.91%"
"2020년 03월 03일","169.46","170.91","171.48","169.49","-0.82%"
"2020년 03월 02일","170.86","171.65","172.71","170.71","-0.44%"
"2020년 02월 28일","171.62","173.13","173.82","171.57","-0.86%"
"2020년 02월 27일","173.10","172.70","173.65","172.25","0.29%"
"2020년 02월 26일","172.60","173.38","174.04","172.57","-0.40%"
"2020년 02월 25일","173.30","173.44","173.60","171.97","-0.06%"
"2020년 02월 24일","173.41","171.76","173.83","171.76","0.99%"
"2020년 02월 21일","171.71","171.61","172.59","171.24","0.10%"
"2020년 02월 20일","171.53","170.47","172.15","170.24","0.67%"
"2020년 02월 19일","170.38","170.22","170.63","169.66","0.14%"
"2020년 02월 18일","170.15","169.79","170.37","169.63","0.23%"
"2020년 02월 17일","169.76","169.38","169.87","168.99","0.32%"
"2020년 02월 14일","169.22","169.79","169.97","169.05","-0.23%"
"2020년 02월 13일","169.61","169.18","169.85","168.84","0.36%"
"2020년 02월 12일","169.01","169.73","169.99","168.95","-0.32%"
"2020년 02월 11일","169.55","170.12","170.18","169.32","-0.22%"
"2020년 02월 10일","169.92","170.30","170.60","169.71","-0.12%"
"2020년 02월 07일","170.13","170.18","170.95","169.85","0.08%"
"2020년 02월 06일","170.00","169.84","170.25","169.13","0.21%"
"2020년 02월 05일","169.65","169.16","170.30","169.03","0.38%"
"2020년 02월 04일","169.01","169.60","170.09","169.07","-0.25%"
"2020년 02월 03일","169.43","172.41","172.67","169.51","-1.64%"
"2020년 01월 31일","172.26","171.36","172.79","170.67","0.61%"
"2020년 01월 30일","171.21","170.07","172.08","169.85","0.77%"
"2020년 01월 29일","169.91","169.57","170.18","169.21","0.25%"
"2020년 01월 28일","169.49","169.78","170.38","169.38","-0.08%"
"2020년 01월 27일","169.63","168.70","170.07","168.68","0.64%"
"2020년 01월 24일","168.55","168.46","168.82","168.10","0.06%"
"2020년 01월 23일","168.45","168.79","169.20","168.11","-0.08%"
"2020년 01월 22일","168.58","169.42","169.45","168.39","-0.40%"
"2020년 01월 21일","169.25","168.87","169.87","168.63","0.32%"
"2020년 01월 20일","168.71","169.32","169.43","168.76","-0.26%"
"2020년 01월 17일","169.15","168.74","169.38","168.24","0.36%"
"2020년 01월 16일","168.54","168.18","168.91","167.83","0.32%"
"2020년 01월 15일","168.01","168.24","168.91","167.76","-0.05%"
"2020년 01월 14일","168.09","167.54","168.45","166.86","0.44%"
"2020년 01월 13일","167.36","167.49","168.01","166.85","0.02%"
"2020년 01월 10일","167.32","167.30","167.82","167.10","0.11%"
"2020년 01월 09일","167.14","167.36","167.70","166.97","-0.09%"
"2020년 01월 08일","167.29","168.22","169.85","167.07","-0.45%"
"2020년 01월 07일","168.05","167.37","168.29","166.87","0.48%"
"2020년 01월 06일","167.25","167.38","168.15","167.26","0.01%"
"2020년 01월 03일","167.23","166.26","167.60","165.95","0.63%"
"2020년 01월 02일","166.18","165.88","166.74","165.65","0.33%"
"2020년 01월 01일","165.64","165.88","165.95","165.71","-0.04%"
"2019년 12월 31일","165.71","165.74","166.09","165.52","0.07%"
